ID,Salary,Designation,JobCity,Gender,DOB,10percentage,12graduation,12percentage,CollegeTier,Degree,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Age,JobAge,JobDuration,Job_Role,Specialty,JobCity_cleaned,JobState,10board_cleaned,12board_cleaned
265225,200000.0,software developer,Noida,f,1990-09-14,56.78,2007,48.34,2,Bachelor,66.34,Rajasthan,2011,335,454,525,0.1901534056,315.0,,,,,,,-0.5719,0.0328,-0.1988,-1.1128,0.6603,25,21.0,581.0,Developer,Computer Science,Noida,,State Board,State Board
326418,180000.0,technical recruiter,Bhopal,m,1991-03-05,78.4,2008,81.5,2,Bachelor,71.8,Madhya Pradesh,2012,375,425,475,0.538386893,,333.0,,,,260.0,,-0.2628,0.6178,0.3817,1.58993,-0.2875,24,23.0,670.0,Other,Computer Engineering,Bhopal,Madhya Pradesh,State Board,State Board
1089064,120000.0,software developer,bhubaneswar,m,1991-08-16,73.0,2009,54.2,2,Bachelor,66.55,Orissa,2013,430,420,545,0.4867470084,435.0,,376.0,,,,,0.4155,1.3779,0.6248,0.3995,0.6721,24,23.0,243.0,Developer,Computer Engineering,Bhubaneswar,,State Board,State Board
1297757,100000.0,seo,Bangalore,m,1988-03-08,83.04,2006,72.6,2,Master,64.95,Karnataka,2013,535,375,375,0.2792585116,415.0,,,,,292.0,,1.4208,0.8784,-0.2974,0.7798,0.6721,27,26.0,153.0,Other,Computer Engineering,Bangalore,Karnataka,State Board,State Board
465319,360000.0,software engineer,Hyderabad,m,1991-08-25,91.0,2008,92.7,2,Bachelor,72.0,Telangana,2012,425,555,565,0.6944793277,,366.0,,,,393.0,,1.1283,1.5928,0.2366,0.2973,-0.0506,24,21.0,1278.0,Software Engineer,Computer Engineering,Hyderabad,Telangana,SSC,State Board
435062,255000.0,assistant engineer,Neemrana,m,1990-09-21,71.1,2009,71.01,2,Bachelor,69.0,Haryana,2012,475,455,575,0.7145293632,,,,435.0,,,,0.2009,0.2668,0.164,0.4148,0.0284,25,23.0,821.0,Hardware Engineer,Computer Engineering,Neemrana,,State Board,State Board
852303,300000.0,java software engineer,Hyderabad,m,1992-06-07,90.6,2009,94.3,2,Bachelor,84.0,Andhra Pradesh,2013,520,460,620,0.4935963873,455.0,324.0,,,,,,0.99,0.5454,0.7785,-1.6289,0.6721,23,21.0,851.0,Software Engineer,Computer Engineering,Hyderabad,Telangana,State Board,State Board
359928,200000.0,electronic field service engineer,Pune,m,1990-12-20,76.53,2009,85.0,2,Bachelor,58.0,Maharashtra,2012,335,385,325,0.2294817549,,266.0,,,,393.0,,0.9737,-0.2012,0.0552,0.5323,-0.7615,25,23.0,1063.0,Hardware Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
871997,335000.0,programmer analyst,Chennai,m,1992-12-11,86.4,2010,82.8,2,Bachelor,70.0,Uttar Pradesh,2014,590,500,530,0.6493897148,345.0,356.0,,,,,,0.8463,0.7119,0.9322,-0.3612,1.247,23,22.0,456.0,Analyst,Computer Engineering,Chennai,Tamil Nadu,CBSE,CBSE
954272,350000.0,entry level management trainee,Hyderabad,f,1990-07-29,87.0,2008,91.0,2,Bachelor,74.0,Telangana,2012,625,605,555,0.6493897148,385.0,356.0,,,,,,0.5591,1.0449,1.0859,-1.6289,0.6721,25,22.0,365.0,Manager,Computer Engineering,Hyderabad,Telangana,State Board,State Board
295347,400000.0,systems analyst,-1,m,1989-06-14,78.8,2007,53.8,2,Bachelor,67.72,Uttar Pradesh,2012,505,435,515,0.24545566,335.0,,,,,,,0.3555,0.5008,0.672,-0.2902,-0.9194,26,23.0,1155.0,Analyst,Computer Engineering,-1,,CBSE,State Board
800561,300000.0,web developer,Lucknow,m,1991-08-15,59.0,2008,60.0,2,Bachelor,67.0,Uttar Pradesh,2013,485,645,515,0.7656735812,485.0,,,,,,,-1.1644,-0.6201,-1.527,-0.8682,-2.5853,24,22.0,639.0,Developer,Computer Engineering,Lucknow,Uttar Pradesh,CBSE,CBSE
1068402,350000.0,associate engineer,Bangalore,m,1993-06-16,74.83,2010,87.4,2,Bachelor,69.31,Andhra Pradesh,2014,395,530,545,0.6226429158,395.0,,407.0,,,,,0.2718,-0.7866,1.7007,-0.6147,0.8637,22,21.0,639.0,Hardware Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
616935,130000.0,marketing analyst,Chennai,m,1992-02-03,80.0,2009,79.0,2,Bachelor,75.0,Tamil Nadu,2013,415,365,310,0.08005528134,315.0,,253.0,,,,,-1.1644,0.8784,1.3933,0.653,-0.6692,23,21.0,487.0,Analyst,Computer Engineering,Chennai,Tamil Nadu,State Board,State Board
479784,315000.0,software quality assurance tester,Bangalore,f,1991-03-23,91.0,2008,86.0,2,Bachelor,87.5,Tamil Nadu,2012,445,535,455,0.5259225843,415.0,,,,,,,-1.3447,0.5008,0.672,0.6204,0.5024,24,22.0,913.0,Test Engineer,Computer Science,Bangalore,Karnataka,State Board,State Board
1063224,105000.0,field service engineer,VIZAG,m,1992-08-12,84.0,2010,89.5,2,Bachelor,75.86,Andhra Pradesh,2014,570,445,405,0.725984148,325.0,,,438.0,,,,1.2772,1.3779,0.3174,-2.136,0.2889,23,22.0,456.0,Hardware Engineer,Computer Engineering,Vizag,,State Board,State Board
451825,435000.0,software engineer,Pune,m,1989-05-07,59.3,2006,60.4,2,Bachelor,67.1,Uttar Pradesh,2011,495,635,405,0.6000571823,435.0,,,,,,,1.4374,0.5008,1.3977,0.2973,-0.2875,26,23.0,1400.0,Software Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
232381,120000.0,lecturer,-1,f,1989-04-27,73.2,2007,59.0,2,Bachelor,65.4,Uttar Pradesh,2011,535,525,555,0.8194165298,505.0,,,,,,,0.51,-1.3713,-1.0697,-1.1128,-0.1295,26,22.0,700.0,Other,Computer Engineering,-1,,CBSE,CBSE
309214,420000.0,sap consultant,Noida,m,1992-04-02,78.6,2009,70.2,2,Bachelor,73.04,Uttar Pradesh,2013,435,555,565,0.4883479768,405.0,,,,,,,-0.4173,-0.7473,0.8171,-0.5253,-0.7615,23,22.0,698.0,Other,Computer Engineering,Noida,,CBSE,CBSE
857260,180000.0,technical support engineer,-1,m,1991-12-13,82.4,2009,72.4,2,Bachelor,70.94,Punjab,2013,555,460,665,0.05316030528,,196.0,,,,,,-1.308,-0.7866,-0.9122,0.5262,-0.2859,24,23.0,729.0,Administrator,Computer Engineering,-1,,CBSE,CBSE
222887,360000.0,software engineer,-1,m,1989-10-08,86.33,2007,86.8,2,Bachelor,68.52,Rajasthan,2011,475,485,554,0.9421165515,575.0,,,,,,,-0.4173,-1.9953,0.672,1.2374,-0.9194,26,23.0,1186.0,Software Engineer,Computer Engineering,-1,,State Board,CBSE
54579,195000.0,technical recruiter,-1,m,1986-07-01,64.83,2003,56.6,2,Bachelor,63.24,Uttar Pradesh,2009,454,455,615,0.538386893,235.0,333.0,,,,,,0.2009,0.5008,0.8171,0.4148,0.3444,29,24.0,609.0,Other,Computer Engineering,-1,,State Board,State Board
1269203,120000.0,it executive,Kolkata,m,1990-01-28,72.1,2007,77.2,2,Bachelor,68.9,West Bengal,2013,405,565,475,0.4867470084,445.0,,376.0,,,,,1.3686,0.6009,0.7785,-1.2486,1.0031,25,23.0,396.0,Other,Computer Science,Kolkata,West Bengal,State Board,State Board
356739,350000.0,software engineer,Pune,m,1990-10-16,88.0,2008,77.2,2,Bachelor,65.02,Orissa,2012,585,635,635,0.05879280001,,200.0,,,,,,0.3941,0.9688,1.1074,0.1798,0.0284,25,24.0,455.0,Software Engineer,Computer Engineering,Pune,Maharashtra,CBSE,CBSE
1094255,320000.0,associate software engineer,pune,m,1991-11-17,83.3,2009,81.0,2,Bachelor,71.72,Uttar Pradesh,2014,755,555,605,0.4461982497,455.0,,,,,,,-0.159,0.3789,0.01,-0.7415,-0.8608,24,24.0,89.0,Software Engineer,Computer Engineering,Pune,Maharashtra,ICSE,ICSE
669240,280000.0,salesforce developer,Bangalore,m,1992-01-16,61.1,2007,60.0,2,Bachelor,65.62,Uttar Pradesh,2013,360,470,195,0.4508765845,395.0,,,,,,,0.4155,-0.1206,0.3174,-0.2344,-0.6692,23,22.0,670.0,Developer,Computer Science,Bangalore,Karnataka,State Board,State Board
336003,255000.0,production engineer,Tirupathi,m,1991-07-05,82.0,2008,91.9,2,Bachelor,63.0,Andhra Pradesh,2012,495,505,625,0.9251403116,,,,512.0,,,,0.3555,0.3002,-0.824,-0.99527,-0.1295,24,21.0,1369.0,Hardware Engineer,Computer Engineering,Tirupathi,,SSC,State Board
1111415,310000.0,programmer analyst,Bangalore,f,1992-08-23,85.0,2010,83.0,2,Bachelor,79.98,Uttar Pradesh,2014,580,520,500,0.6226429158,585.0,,407.0,,,,,0.4155,1.0449,1.2396,-0.6147,0.2889,23,22.0,517.0,Analyst,Computer Engineering,Bangalore,Karnataka,CBSE,CBSE
653103,200000.0,software test engineer,Noida,m,1991-01-05,74.0,2008,65.4,2,Bachelor,68.0,Uttar Pradesh,2013,500,580,665,0.7656735812,485.0,,,,,,,0.2718,0.5454,-0.4511,-0.7415,-0.2859,24,23.0,698.0,Software Engineer,Computer Engineering,Noida,,State Board,State Board
609147,415000.0,sales executive,Gurgaon,m,1991-02-26,86.83,2009,75.2,1,Bachelor,67.7,Punjab,2013,685,510,705,0.124502074,365.0,233.0,,,,,,-0.8772,0.8784,-0.2974,0.653,-0.0943,24,22.0,913.0,Other,Computer Engineering,Gurgaon,,CBSE,CBSE
1093783,100000.0,software tester,pune,m,1994-03-16,76.5,2010,66.77,2,Bachelor,69.1,Rajasthan,2014,360,495,430,0.4935963873,,324.0,,,,548.0,,-0.8772,-1.6191,-1.8344,0.3995,-1.244,21,20.0,212.0,Test Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
576137,200000.0,sql dba,Gurgaon,m,1991-02-16,72.0,2008,62.0,2,Bachelor,68.8,Uttar Pradesh,2013,360,355,250,0.5632678237,425.0,,,,,,,1.4208,0.3789,0.1637,0.3995,-0.6692,24,22.0,184.0,System Engineer,Computer Engineering,Gurgaon,,CBSE,CBSE
693533,315000.0,hardware engineer,Mumbai,m,1989-10-02,78.8,2008,71.6,2,Bachelor,73.0,Uttar Pradesh,2013,790,570,750,0.9952657057,,533.0,,,,366.0,,0.2718,1.2114,0.1637,-0.995,0.4805,26,24.0,549.0,Hardware Engineer,Computer Engineering,Mumbai,Maharashtra,CBSE,State Board
668714,220000.0,asp.net developer,New Delhi,m,1990-10-11,70.8,2008,73.0,2,Bachelor,78.9,Haryana,2012,370,645,695,0.9522455729,585.0,,,,,,,-1.0208,-1.1196,-0.7585,1.5404,-2.0105,25,22.0,730.0,Developer,Computer Engineering,Delhi,Delhi,CBSE,CBSE
822635,200000.0,application engineer,Noida,m,1991-03-04,94.0,2010,86.0,2,Bachelor,82.0,Punjab,2014,615,495,500,0.5982806915,365.0,,,407.0,,,,0.99,0.0459,-0.6048,-0.995,-0.2859,24,24.0,333.0,Hardware Engineer,Computer Engineering,Noida,,State Board,State Board
1068625,180000.0,software developer,Mysore,m,1993-08-13,80.3,2010,90.6,2,Bachelor,72.6,Andhra Pradesh,2014,455,485,520,,305.0,,,,,,,0.5591,0.8784,-0.6048,0.5262,0.0973,22,22.0,59.0,Developer,Computer Engineering,Mysore,,State Board,State Board
247003,345000.0,software engineer,Mumbai,f,1989-07-19,84.5,2007,82.66,2,Bachelor,78.7,Orissa,2011,545,445,525,0.2294817549,465.0,266.0,,,,,,1.1283,1.4368,-0.344,-0.2902,0.5024,26,22.0,1127.0,Software Engineer,Computer Engineering,Mumbai,Maharashtra,ICSE,ISC
121686,415000.0,senior software engineer,Chennai,m,1989-05-23,93.4,2006,89.08,2,Bachelor,80.27,Tamil Nadu,2010,465,385,625,0.6000571823,435.0,,,,,,,0.9737,0.6568,0.8171,-0.9953,0.1864,26,22.0,1674.0,Software Engineer,Computer Engineering,Chennai,Tamil Nadu,State Board,State Board
1008832,325000.0,sales engineer,Lucknow ,m,1992-06-28,73.5,2009,71.0,2,Bachelor,71.0,Uttar Pradesh,2013,570,545,500,0.8295845998,,,,469.0,,,,0.99,0.8784,0.6248,-1.5021,0.6721,23,22.0,182.0,Hardware Engineer,Computer Engineering,Lucknow,Uttar Pradesh,State Board,State Board
1274688,175000.0,junior engineer product support,noida,m,1992-04-07,64.6,2009,62.2,2,Master,78.0,West Bengal,2014,520,420,415,0.276047228,345.0,,,,,,,0.7027,1.3779,0.1637,0.9066,-0.2859,23,23.0,305.0,Administrator,Computer Science,Noida,,State Board,State Board
608938,600000.0,manager,Gurgaon,m,1991-05-25,86.4,2009,93.6,1,Bachelor,72.3,Punjab,2013,800,570,500,0.986525019,,,,580.0,,,,-2.0262,-1.1196,-0.7585,-0.2344,-0.4776,24,22.0,335.0,Manager,Computer Engineering,Gurgaon,,CBSE,CBSE
604198,350000.0,programmer analyst,-1,m,1990-03-09,83.2,2008,72.3,2,Bachelor,68.0,Delhi,2013,545,620,515,0.9609030872,595.0,,,,,,,0.4155,1.0449,1.3933,-0.4879,-0.0943,25,24.0,698.0,Analyst,Computer Engineering,-1,,CBSE,CBSE
33169,730000.0,senior business analyst,Gurgaon,f,1988-03-23,87.6,2006,72.2,1,Bachelor,77.0,Delhi,2010,465,605,465,0.2294817549,445.0,266.0,,,,,,-1.0355,-1.0593,-1.0697,0.4148,-0.4455,27,22.0,2039.0,Analyst,Computer Engineering,Gurgaon,,CBSE,CBSE
276354,380000.0,c# developer,mohali,f,1990-01-14,81.0,2007,77.0,2,Bachelor,82.9,Punjab,2011,445,505,525,0.5632678237,425.0,,,,,,,0.3555,-0.5913,-0.6343,-0.9953,0.0284,25,21.0,1582.0,Developer,Computer Science,Mohali,,CBSE,CBSE
204592,450000.0,system engineer,Bangalore,f,1988-08-13,71.0,2005,74.0,1,Master,88.0,Uttar Pradesh,2011,505,385,475,0.8431237267,515.0,,,,,,,0.3555,-0.7473,-1.0697,-2.0529,-1.3934,27,23.0,1370.0,System Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
806655,180000.0,mobile application developer,Gurgaon,f,1991-01-10,58.0,2008,67.0,2,Master,73.0,Uttarakhand,2014,535,425,485,0.8422483223,465.0,,469.0,,,,,0.7027,0.2124,0.1637,-0.995,0.0973,24,23.0,578.0,Developer,Computer Science,Gurgaon,,State Board,State Board
510169,240000.0,software engineer,-1,m,1988-12-15,85.0,2007,80.0,2,Bachelor,68.04,Uttar Pradesh,2012,650,485,720,0.1116609633,,,,,,,,0.8192,-0.4353,-1.2148,0.6498,-0.2875,27,24.0,761.0,Software Engineer,Computer Engineering,-1,,ICSE,ISC
504451,85000.0,system engineer,Pune,m,1988-11-12,66.0,2006,63.0,2,Bachelor,53.01,Maharashtra,2012,450,595,500,0.4138382558,385.0,,,,,,,-0.4173,-0.2793,-0.1988,0.8848,0.3049,27,24.0,212.0,System Engineer,Computer Science,Pune,Maharashtra,State Board,State Board
692875,380000.0,system engineer,Chennai,m,1991-02-08,88.8,2009,93.0,2,Bachelor,88.0,West Bengal,2013,650,610,385,0.9014895714,545.0,,,,,,,0.1282,0.3789,0.01,0.0192,-0.4776,24,23.0,670.0,System Engineer,Computer Science,Chennai,Tamil Nadu,ICSE,ICSE
258509,555000.0,project engineer,Hyderabad,m,1987-02-05,84.1,2006,94.3,2,Bachelor,71.14,Telangana,2010,465,525,615,,575.0,,,,,,,0.51,0.3448,-0.4891,-1.5828,0.5024,28,24.0,1582.0,Hardware Engineer,Computer Engineering,Hyderabad,Telangana,State Board,State Board
1098954,105000.0,web developer,Aurangabad,m,1989-12-01,84.93,2008,81.5,2,Bachelor,65.18,Maharashtra,2012,640,520,465,,,,,,,,,-0.7335,1.2114,0.3174,-0.6147,0.6721,26,23.0,548.0,Developer,Computer Science,Aurangabad,Maharashtra,State Board,State Board
669535,105000.0,business analyst,Hyderabad,m,1990-08-11,79.2,2007,69.7,2,Master,69.06,Telangana,2013,265,375,325,,,,,,,,,-0.8772,-3.6171,0.01,0.653,-2.0105,25,24.0,698.0,Analyst,Computer Science,Hyderabad,Telangana,State Board,State Board
849071,325000.0,systems engineer,Pune,m,1989-11-10,86.0,2007,72.8,1,Bachelor,65.89,Delhi,2013,650,640,795,0.2073921697,,260.0,376.0,,,,,-0.4463,0.0459,0.3174,-0.3612,-1.0524,26,25.0,698.0,System Engineer,Computer Engineering,Pune,Maharashtra,CBSE,CBSE
549816,330000.0,junior software engineer,Ahmedabad ,f,1991-08-04,85.0,2009,84.17,2,Bachelor,69.98,Andhra Pradesh,2012,495,615,494,0.9107701642,465.0,433.0,,,,,,0.5591,-0.2871,0.4711,-1.7556,-0.6692,24,22.0,820.0,Software Engineer,Computer Engineering,Ahmedabad,Gujarat,SSC,State Board
612621,240000.0,software test engineer,Chennai,m,1992-06-18,73.0,2009,79.0,2,Bachelor,75.0,Tamil Nadu,2013,440,315,430,0.538386893,,333.0,,,,420.0,,-0.4463,-1.9521,-0.4511,-0.4879,-1.4356,23,22.0,151.0,Software Engineer,Computer Engineering,Chennai,Tamil Nadu,CBSE,State Board
283428,520000.0,java software engineer,Bangalore,m,1990-04-05,78.0,2007,63.0,2,Bachelor,68.1,Uttar Pradesh,2011,454,535,464,0.7656735812,485.0,,,,,,,-1.0355,0.8128,-1.2148,1.0024,1.6082,25,22.0,1095.0,Software Engineer,Computer Science,Bangalore,Karnataka,CBSE,CBSE
1098761,100000.0,web developer,Lucknow,f,1990-12-27,87.0,2008,77.0,2,Bachelor,69.0,Uttar Pradesh,2013,675,510,545,0.08005528134,465.0,,253.0,,,,,0.8463,1.7109,0.4711,-1.5021,0.8637,25,23.0,212.0,Developer,Computer Engineering,Lucknow,Uttar Pradesh,CBSE,CBSE
470584,420000.0,senior business analyst,-1,f,1992-12-18,74.83,2008,68.67,2,Bachelor,72.3,Rajasthan,2013,555,475,475,0.8646854134,525.0,,,,,,,0.3555,0.2668,-0.2714,-0.2902,-0.1295,23,20.0,792.0,Analyst,Computer Engineering,-1,,State Board,State Board
1189528,200000.0,qa analyst,Hyderabad,m,1992-11-06,92.83,2010,91.9,2,Bachelor,78.15,Andhra Pradesh,2014,545,505,500,0.7935806145,495.0,,,,,,,1.8517,1.0449,1.8543,-2.136,1.0554,23,22.0,,Analyst,Computer Science,Hyderabad,Telangana,State Board,State Board
330914,335000.0,oracle dba,Bangalore,f,1991-05-28,89.6,2008,92.1,2,Bachelor,73.78,Telangana,2012,505,385,525,0.6359787565,445.0,,,,,,,-0.1082,-0.4353,-0.344,-0.76027,-0.0506,24,22.0,730.0,System Engineer,Computer Engineering,Bangalore,Karnataka,SSC,State Board
342044,420000.0,systems engineer,-1,m,1989-10-08,75.0,2007,84.0,2,Bachelor,83.86,Uttarakhand,2012,625,575,725,0.9954647186,685.0,,,,,,,-0.4173,0.0328,-2.1219,-1.34787,0.1864,26,23.0,730.0,System Engineer,Computer Engineering,-1,,CBSE,CBSE
351307,550000.0,software developer,Pune,m,1990-02-10,80.5,2008,68.4,1,Bachelor,67.95,Maharashtra,2012,565,544,505,0.7935806145,495.0,,,,,,,-0.1082,0.9688,-0.0537,0.7673,-0.2875,25,22.0,1216.0,Developer,Computer Engineering,Pune,Maharashtra,ICSE,CBSE
223303,405000.0,engineer,-1,m,1989-07-29,84.2,2006,77.4,1,Bachelor,78.9,West Bengal,2011,505,555,495,0.6944793277,415.0,366.0,,,,,,-1.8083,0.1888,-0.6343,1.2374,-0.2875,26,22.0,1217.0,Hardware Engineer,Computer Engineering,-1,,CBSE,CBSE
815061,340000.0,system engineer,Bangalore,m,1990-11-20,75.0,2008,85.0,2,Bachelor,74.53,Uttar Pradesh,2012,500,535,765,0.9432721579,,452.0,,,,,,0.1282,1.2114,1.8543,-0.4879,0.6721,25,25.0,274.0,System Engineer,Computer Engineering,Bangalore,Karnataka,CBSE,CBSE
214231,465000.0,system engineer,Mumbai,f,1990-06-09,94.2,2008,90.4,2,Bachelor,73.0,Uttar Pradesh,2012,665,645,595,0.8841225116,535.0,,,,,,,-1.6538,0.8128,0.672,1.2374,0.7788,25,23.0,396.0,System Engineer,Computer Engineering,Mumbai,Maharashtra,CBSE,CBSE
576127,195000.0,business analyst,-1,m,1990-09-13,76.2,2008,60.2,2,Bachelor,69.62,Uttar Pradesh,2013,590,535,695,0.5259225843,415.0,,,,,,,0.1282,0.7119,0.1637,0.0192,-0.4776,25,23.0,426.0,Analyst,Computer Science,-1,,CBSE,CBSE
1069119,120000.0,production engineer,-1,m,1990-12-10,77.0,2007,62.2,2,Bachelor,75.0,Tamil Nadu,2012,500,530,535,,,,376.0,,,,,-0.0154,-0.1206,-1.6807,0.0192,-1.4356,25,22.0,184.0,Hardware Engineer,Computer Engineering,-1,,CBSE,CBSE
337594,400000.0,programmer analyst,Chennai,m,1991-11-17,83.82,2008,92.67,2,Bachelor,94.5,Tamil Nadu,2012,535,595,425,0.9421165515,575.0,,,,,,,0.51,0.9688,0.8171,-1.23027,-0.1295,24,22.0,789.0,Analyst,Computer Science,Chennai,Tamil Nadu,SSC,State Board
917487,200000.0,data analyst,Noida,f,1991-02-11,66.8,2008,64.33,2,Master,75.65,Uttar Pradesh,2014,450,580,385,0.744758354,375.0,,438.0,,,,,-0.3027,1.3779,1.0859,-0.3612,1.0554,24,23.0,184.0,Analyst,Computer Science,Noida,,CBSE,CBSE
661957,250000.0,research associate,Kolkata,f,1990-11-27,90.0,2009,84.0,2,Bachelor,86.0,West Bengal,2013,660,440,620,0.9421165515,575.0,,,,,,,0.7027,-0.6201,1.0859,-1.2486,0.2889,25,24.0,151.0,Other,Computer Engineering,Kolkata,West Bengal,ICSE,ICSE
138253,680000.0,software quality assurance tester,Bhubneshwar,m,1987-07-20,78.2,2005,72.6,2,Bachelor,77.0,Orissa,2010,575,455,545,0.6359787565,445.0,333.0,,,,,,-0.881,0.5008,0.0914,0.1798,-0.1295,28,23.0,1612.0,Test Engineer,Computer Engineering,Bhubneshwar,,CBSE,CBSE
295111,265000.0,field engineer,mumbai,m,1990-01-31,69.0,2008,71.0,2,Bachelor,55.45,Maharashtra,2011,365,495,375,0.05879280001,,200.0,,,,,,-0.4173,-0.7473,0.5269,0.7673,-0.2875,25,21.0,1461.0,Hardware Engineer,Computer Engineering,Mumbai,Maharashtra,State Board,State Board
868924,240000.0,implementation engineer,Bangalore,m,1993-05-04,83.0,2010,76.0,2,Bachelor,67.0,Tamil Nadu,2014,360,415,445,0.6493897148,265.0,356.0,,,,,,-1.1644,-2.6181,-0.9122,-0.8682,-4.3099,22,21.0,243.0,Hardware Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
423068,195000.0,business development manager,Noida,m,1989-12-01,65.0,2005,75.0,2,Bachelor,62.0,Uttar Pradesh,2012,475,415,575,0.2294817549,,266.0,,,,340.0,,0.6646,1.4368,-1.7954,-1.4653,-0.0506,26,23.0,456.0,Manager,Computer Engineering,Noida,,State Board,State Board
78587,255000.0,technical support engineer,Kolkata,m,1986-08-29,52.0,2004,59.0,2,Bachelor,57.0,Karnataka,2011,485,365,214,0.124502074,325.0,233.0,,,,,,-0.1082,-0.1232,0.9623,1.7074,-0.1295,29,26.0,1339.0,Administrator,Computer Engineering,Kolkata,West Bengal,State Board,State Board
1251710,140000.0,technical support engineer,New Delhi,m,1990-07-25,76.0,2008,63.0,2,Bachelor,83.0,Haryana,2013,420,450,450,0.2378028398,385.0,,315.0,,,,,-0.4463,-0.2871,0.3174,0.653,0.6721,25,24.0,396.0,Administrator,Computer Engineering,Delhi,Delhi,State Board,CBSE
125654,380000.0,application developer,Bangalore,m,1987-05-20,74.0,2004,86.1,2,Master,76.0,Andhra Pradesh,2010,405,385,585,0.6359787565,445.0,,,,,,,-1.8083,-0.5913,-0.9245,-0.0552,0.3444,28,24.0,1735.0,Developer,Computer Science,Bangalore,Karnataka,State Board,State Board
668821,200000.0,technical support engineer,Bangalore,f,1990-08-17,77.57,2009,69.0,2,Bachelor,65.2,Karnataka,2013,535,510,485,0.6000571823,435.0,,,,,,,-0.3027,-0.6201,0.4711,-0.1076,-1.6273,25,23.0,273.0,Administrator,Computer Science,Bangalore,Karnataka,ICSE,State Board
1152411,315000.0,associate software engineer,Pune,m,1992-08-12,74.0,2008,71.0,2,Bachelor,59.6,Maharashtra,2014,465,650,655,0.9787992926,605.0,,561.0,,,,,-1.7389,0.0459,0.7785,-1.7556,1.0554,23,23.0,305.0,Software Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
1274668,330000.0,system engineer,Kolkata,m,1990-12-25,78.0,2009,72.0,2,Bachelor,73.4,Punjab,2013,490,470,500,0.05316030528,395.0,196.0,,,,,,0.4155,0.0459,0.3174,-1.5021,-1.0524,25,24.0,670.0,System Engineer,Computer Engineering,Kolkata,West Bengal,State Board,State Board
1077184,100000.0,marketing analyst,Faridabad,m,1992-01-11,51.2,2008,74.0,1,Bachelor,67.8,Haryana,2013,525,485,560,0.744758354,565.0,,438.0,,,,,-0.3027,1.0449,-0.2974,0.2727,0.8637,23,22.0,304.0,Analyst,Computer Engineering,Faridabad,Haryana,CBSE,CBSE
1035913,110000.0,software engineer,Pune,m,1991-01-16,66.46,2009,62.81,2,Bachelor,61.51,Maharashtra,2013,430,340,370,0.8422483223,515.0,,469.0,,,,,1.5644,-0.1206,0.01,0.5262,0.6721,24,23.0,,Software Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
1290109,215000.0,software test engineer,Jaipur,m,1990-11-04,82.67,2008,74.92,2,Bachelor,61.36,Rajasthan,2014,580,470,425,0.9113952784,535.0,,500.0,,,,,1.7081,1.0449,1.547,0.0192,0.6721,25,23.0,518.0,Software Engineer,Computer Engineering,Jaipur,Rajasthan,State Board,State Board
134985,310000.0,software developer,Kolkata,m,1983-10-23,75.0,2002,61.7,2,Master,79.0,West Bengal,2010,365,365,425,0.3775514194,375.0,,,,,,,-0.4173,-0.1232,-0.0537,-0.4078,-0.1295,32,27.0,1614.0,Developer,Computer Science,Kolkata,West Bengal,State Board,State Board
243279,300000.0,executive hr,Noida,f,1988-10-02,61.4,2007,62.8,2,Bachelor,69.98,Uttar Pradesh,2011,375,505,435,0.3423148999,365.0,,,,,,,-0.1082,0.6568,0.2366,-0.0552,0.0284,27,22.0,212.0,Other,Computer Engineering,Noida,,CBSE,CBSE
332800,200000.0,executive engineer,Greater Noida,m,1990-07-10,69.4,2007,63.0,2,Bachelor,61.0,Uttar Pradesh,2013,375,465,265,0.02331216824,,166.0,,,,260.0,,-1.1901,0.1888,-1.5051,-1.34787,-0.7615,25,24.0,639.0,Hardware Engineer,Computer Engineering,Greater Noida,Uttar Pradesh,State Board,State Board
